//bag_write_stamp,header/frame_id,header/stamp/nanosec,header/stamp/sec,wrench/force/x,wrench/force/y,wrench/force/z,wrench/torque/x,wrench/torque/y,wrench/torque/z
1774368230.847645,bota_frame,847420169,1774368230,-0.10935591997062133,0.04680685772670756,-0.08004990780914234,0.012888650382245403,0.0011588665316421831,0.010319314897060394
1774368230.8495305,bota_frame,849364634,1774368230,-0.12134536573262711,-0.06296879149398649,-0.017036079795252235,0.008087810165033238,-0.0022981734830780642,0.009886965155601501
1774368230.851695,bota_frame,851527058,1774368230,-0.008390212512090933,-0.1238599023925886,-0.0015598720271370325,0.008743161714477976,0.0012719949910016681,0.011980779469013214
1774368230.853415,bota_frame,853313980,1774368230,0.025877906879252954,-0.10741046159736811,-0.10902127702212816,0.011111081797358646,-0.0002927260845725643,0.009167052805423737
1774368230.8554647,bota_frame,855332761,1774368230,-0.15711712513223963,-0.21312716953452338,-0.03049473634994726,0.008637584504669782,0.0006718815587998805,0.008441105484962463
1774368230.8574352,bota_frame,857323793,1774368230,-0.16244049576969388,-0.1520993664674819,-0.02603836744523491,0.009681227634895095,0.00410062234548797,0.010809704661369324
1774368230.859484,bota_frame,859384013,1774368230,-0.12909753957442804,-0.15390088343146147,0.010270662067318526,0.010323301771105187,0.0015232891443921759,0.01044648140668869
1774368230.86147,bota_frame,861344405,1774368230,0.023415160104776955,-0.11145742420337967,-0.10444343100110842,0.009749349834018206,-0.0009342822460403633,0.011459484696388245
1774368230.8634,bota_frame,863310758,1774368230,-0.08370720241255114,-0.22273182882592835,-0.045027182129729226,0.007467028503762685,0.0025203098007341718,0.012160584330558777
1774368230.8654165,bota_frame,865302196,1774368230,-0.030874690426668128,-0.08414708249927116,-0.11492268625717728,0.013092897338107368,0.00026169862548708345,0.008001692593097687
1774368230.8674629,bota_frame,867357657,1774368230,0.03992783082860152,-0.2996690743924546,-0.11237636060956824,0.007319848514204419,0.0005557965685939192,0.010839343070983887
1774368230.8695376,bota_frame,869414299,1774368230,-0.08383805552233436,-0.21117020628371108,0.04282054076593944,0.010629463561444785,0.001131996885273906,0.010017208755016327
1774368230.8714557,bota_frame,871365088,1774368230,-0.032626836603303566,-0.17016367033142643,-0.0964742482177563,0.010789509085945226,-0.0023766774350933717,0.007880426943302155
1774368230.8735492,bota_frame,873428154,1774368230,0.1469674626367654,-0.1710821989506357,-0.07643761009809324,0.011078024667985353,-0.004627058955366303,0.010671012103557587
1774368230.8755057,bota_frame,875388481,1774368230,-0.010546579546462542,-0.18606947202643198,-0.1306855992102598,0.009144126750216142,-0.001710428840917766,0.010343007743358612
1774368230.8775988,bota_frame,877465014,1774368230,-0.054232474883119774,-0.09344451178675683,-0.1329171788600121,0.011164748873399799,-0.0020382447808876825,0.007165312767028809
1774368230.879621,bota_frame,879513091,1774368230,-0.006830091343141387,-0.1306662512591501,-0.08122573191756999,0.01404593569327528,-0.002184729094274973,0.010228201746940613
1774368230.8816888,bota_frame,881550698,1774368230,-0.0893983411488577,-0.2643089339784268,-0.21335312151153119,0.00860636251289948,-0.002441461263960776,0.010941632091999054
1774368230.8836122,bota_frame,883478233,1774368230,-0.10242443138546564,-0.04941800647272032,-0.1737683664423315,0.012778527816121654,-0.001621215363661499,0.007345058023929596
1774368230.8855782,bota_frame,885450635,1774368230,-0.02609885922828381,-0.08213602305763601,-0.10986462188533608,0.010993022770178995,-0.0035363604097660706,0.01056002825498581
1774368230.887618,bota_frame,887495790,1774368230,-0.07747657775017291,-0.04737230215421562,-0.1343245126190844,0.013504223553073125,-0.002734541773472987,0.009764112532138824
1774368230.889572,bota_frame,889406221,1774368230,-0.14031222029055979,-0.08936736462136707,-0.10068674758350227,0.014778785957999752,-0.001732788444878841,0.009883277118206024
1774368230.8916285,bota_frame,891507909,1774368230,-0.13222821072962843,-0.16535139417734968,-0.022958293285263665,0.012775367623599987,-0.0004785863743077823,0.008912533521652222
1774368230.8935254,bota_frame,893415767,1774368230,-0.12034987678485898,-0.12728650037341538,-0.15334250531471127,0.010632034638484278,-0.0013103094959101835,0.008853748440742493
1774368230.8957381,bota_frame,895472558,1774368230,-0.13371140414535754,-0.12669731889735658,-0.11944921475715908,0.013169029993776449,-0.00012393543647964966,0.009878337383270264
1774368230.8975782,bota_frame,897426212,1774368230,-0.11378207228238679,-0.08390857480517866,-0.07831964782801037,0.013322550692614676,-0.0038432651838866128,0.009949631989002228
1774368230.8996623,bota_frame,899521803,1774368230,-0.06751543507901303,-0.1042073973591755,-0.15274757932168548,0.010840059848784112,-0.003534671003344453,0.01000978797674179
1774368230.9016762,bota_frame,901531203,1774368230,-0.040128244040037675,-0.16877259152397528,-0.0795520684317843,0.010684223971242135,-0.005661014209599247,0.009244851768016815
1774368230.9036832,bota_frame,903532606,1774368230,-0.01854642424865549,-0.03846688447043789,-0.05681027833267649,0.013083843655007144,-0.0067454308993682155,0.009999528527259827
1774368230.9056122,bota_frame,905462183,1774368230,-0.1307848588491045,-0.15148984425828615,-0.19143612006768507,0.009312258300768539,-0.00045497527668089677,0.009994164109230042
1774368230.907694,bota_frame,907548566,1774368230,-0.07503334493638114,-0.1799140870002205,-0.13836632947521998,0.009894273055446434,-0.004062035609484094,0.008692078292369843
1774368230.9096177,bota_frame,909453505,1774368230,-0.1099841485149633,-0.1217984269892014,-0.07658409123880006,0.010816701914499793,-0.0021782394115886505,0.00939689576625824
1774368230.9116213,bota_frame,911479419,1774368230,0.057987989139191676,-0.06991366021711087,-0.13820701208318553,0.012707881433098978,-0.004924143062843667,0.010332509875297546
1774368230.9136486,bota_frame,913506140,1774368230,-0.13569158734956543,-0.1998790354336819,-0.08061233758187925,0.009512592296322842,-0.00240295917618244,0.007906749844551086
1774368230.9156973,bota_frame,915556454,1774368230,-0.05173837192462605,-0.07480472281631023,-0.14965776623469473,0.00991104019994149,-0.0024474781183923544,0.010951370000839233
1774368230.9175847,bota_frame,917460880,1774368230,-0.11803432925184554,-0.11783223482478178,-0.1751984664753401,0.011191811089407033,-0.0013838815032094498,0.011087760329246521
1774368230.9196212,bota_frame,919483900,1774368230,-0.24585343768186663,-0.1143925354614268,-0.11808805050292648,0.011233148596191511,1.5070524071431057e-05,0.008266657590866089
1774368230.9215076,bota_frame,921388405,1774368230,-0.00837935459275796,-0.06816407245062805,-0.25220104232277407,0.011496932879709876,-0.002488487009577378,0.012052640318870544
1774368230.9236338,bota_frame,923463793,1774368230,-0.02291282734980271,-0.12878014176121155,-0.20574477947667802,0.012916341993596703,0.00047121915157508076,0.007230542600154877
1774368230.9255745,bota_frame,925442059,1774368230,-0.03209510276143224,-0.16758119206929933,-0.1423829335432636,0.01097277221877302,-0.0034366990735472946,0.009760558605194092
1774368230.9276087,bota_frame,927483455,1774368230,-0.03269973034486107,-0.13603818371492338,-0.2417030973915999,0.011913193745388573,-0.0013992453496251,0.00936444103717804
1774368230.9296236,bota_frame,929438459,1774368230,-0.05869871766714496,-0.21766775418016238,-0.22735774622352878,0.011610276091357008,0.0007282859119220608,0.008730851113796234
1774368230.9316213,bota_frame,931495683,1774368230,-0.07205723425163368,-0.17943325734901094,-0.14644780907381616,0.01194050576417427,-9.832929835229542e-05,0.009296633303165436
1774368230.93361,bota_frame,933469475,1774368230,0.026707329215076125,-0.21478855318920864,-0.09213374477143077,0.011905090401730378,-0.0006704539857258496,0.007935315370559692
1774368230.9355786,bota_frame,935453238,1774368230,0.016567953591184015,-0.04271464426132354,-0.18039639657371254,0.013764210372720687,-0.0032791164456070776,0.011795245110988617
1774368230.9375985,bota_frame,937456042,1774368230,-0.03510118153203701,-0.16194074884089815,-0.18315356932307125,0.0101353114601348,-0.0013394924351979587,0.00768975168466568
1774368230.9395618,bota_frame,939425786,1774368230,-0.11191876908016907,-0.18012270239433548,-0.061502040185349216,0.009857082704991305,0.001220911674248898,0.010619446635246277
1774368230.9414706,bota_frame,941363353,1774368230,-0.12058762979983495,-0.09181460318543344,-0.1996855059369409,0.011413225746742528,0.000342349606573894,0.009180791676044464
1774368230.9434357,bota_frame,943349955,1774368230,-0.05779569570802012,-0.07072564742907161,-0.18536894888954514,0.013843711011836013,-0.0003731881173634488,0.00949116051197052
1774368230.9454272,bota_frame,945342552,1774368230,-0.1431951321995033,-0.11420978254561476,-0.11788669115075123,0.010233961472840947,0.002055139102653508,0.010646514594554901
1774368230.9475157,bota_frame,947435142,1774368230,-0.19909052891826606,-0.1398884901729076,-0.120972037707606,0.00980433393019009,0.0023060750800013574,0.008220285177230835
1774368230.9496648,bota_frame,949534711,1774368230,0.04447163699833245,-0.28222381391758944,-0.1320719651589286,0.010275678082792172,-0.003322590306860329,0.011183589696884155
1774368230.951448,bota_frame,951341012,1774368230,-0.22300782392877538,-0.10159483143591075,-0.1942452134039172,0.015663083862104688,0.004318616319277074,0.007316254079341888
1774368230.9534361,bota_frame,953348631,1774368230,-0.028887175306711033,-0.07413522109165172,-0.11289814969967793,0.015683904180219144,-0.001899280502834666,0.010370798408985138
1774368230.9554574,bota_frame,955370623,1774368230,-0.0744841487000909,-0.18969172560119318,-0.07652112471790495,0.012865121037864635,-8.423175957250617e-05,0.007920004427433014
1774368230.9576108,bota_frame,957486561,1774368230,0.017692789720722413,-0.03575736470233437,-0.18216908431499945,0.01231838397205276,-0.0019306873795677526,0.009737074375152588
1774368230.9596326,bota_frame,959498958,1774368230,0.02936014622708738,-0.22974824791540982,-0.07506678689500035,0.011546319680433736,-0.00074216980849931,0.010166674852371216
1774368230.961596,bota_frame,961451920,1774368230,-0.19519404937357976,-0.2125434893540472,-0.10200571065696629,0.013867819376930268,0.0042358084136503715,0.00614706426858902
1774368230.963646,bota_frame,963514333,1774368230,-0.06327524966766385,-0.08457184987974387,-0.09210693645786705,0.0139828567049326,-0.00031121640904618886,0.009252972900867462
1774368230.965451,bota_frame,965334097,1774368230,-0.017676017919320053,-0.18579217046804786,-0.11404310240351734,0.011976082716251835,0.001025120085509923,0.00941234827041626
1774368230.9676914,bota_frame,967543482,1774368230,0.05827560273361909,-0.23089792395388287,-0.20147304986191372,0.013613510901017145,-0.005283317622709005,0.010225541889667511
1774368230.9696171,bota_frame,969474948,1774368230,0.014541868471030561,-0.11554632846905122,-0.14504341722541625,0.01659913445427763,-0.003269070234040772,0.007342033088207245
1774368230.9715812,bota_frame,971444882,1774368230,-0.07093279393546803,-0.09907824663910247,-0.228342212180058,0.01263702171615999,0.00017331807612142036,0.010247834026813507
1774368230.973563,bota_frame,973431485,1774368230,-0.08221655765451841,-0.12319252133256242,-0.17190764716146134,0.012213434740858453,0.0003699341121025934,0.008354954421520233
1774368230.9754763,bota_frame,975384514,1774368230,-0.007502863168168172,-0.16321690973572345,-0.09967689420709824,0.014227521455635328,-0.00020761450229017653,0.01068434864282608
1774368230.97747,bota_frame,977314433,1774368230,-0.03461977840994379,-0.20654466751687295,-0.22370424927154353,0.014063612745505827,-0.0020955253398174667,0.008313491940498352
1774368230.97947,bota_frame,979360309,1774368230,0.011915449632716069,-0.09775017492810889,-0.10636156890105752,0.016835611608937207,-0.003593566852304636,0.008082196116447449
1774368230.9813719,bota_frame,981279704,1774368230,-0.06139641131563289,-0.22252157442363796,-0.2001395697620545,0.01233398136220587,-0.0019981790801895105,0.009472109377384186
1774368230.9835792,bota_frame,983491090,1774368230,-0.05436791275662989,-0.18753729337199587,-0.11768426487719452,0.01145590919023165,-0.002450533693553053,0.008743993937969208
1774368230.9855409,bota_frame,985384609,1774368230,-0.07187560722769293,-0.12307980713816136,-0.13349040809952584,0.012600452846874055,-0.0032290680429119534,0.011578023433685303
1774368230.987465,bota_frame,987364947,1774368230,-0.2115051284145557,-0.0930980686767029,-0.15867947720586884,0.014551677720334832,0.002069188897642321,0.007919065654277802
1774368230.989411,bota_frame,989315851,1774368230,-0.08805222184182959,-0.27748720720838094,-0.13287191958594846,0.007812074152913073,0.0005002726351016062,0.010624513030052185
1774368230.9916437,bota_frame,991516614,1774368230,-0.08989867113852545,-0.1790762957853076,-0.1635392541554772,0.012943462345458623,-0.002570808136025088,0.0076028332114219666
1774368230.9934556,bota_frame,993355298,1774368230,-0.012516095414152328,-0.1229397548271649,-0.1250531268369457,0.014548445094501261,-0.0031826553558703674,0.007938593626022339
1774368230.9955277,bota_frame,995429962,1774368230,-0.16120276389814592,-0.08443038478070974,-0.16729222526261367,0.010498595541184486,-0.0007549738654111238,0.010507412254810333
1774368230.997448,bota_frame,997347812,1774368230,-0.01972314829177435,-0.151115424353776,-0.19291495655870783,0.009540570040005969,-0.0026665289381693213,0.00863242894411087
1774368230.999476,bota_frame,999382756,1774368230,-0.06870005305898941,-0.07152100058953437,-0.249910328595929,0.010780186821729099,-0.0018992713750499435,0.00865083932876587
1774368231.0015476,bota_frame,1367982,1774368231,-0.13301684121775637,-0.045213553057557476,-0.18848446612668468,0.01112110066214389,-0.0022423809992104804,0.00997026264667511
1774368231.0034966,bota_frame,3400005,1774368231,-0.21129864210768767,-0.14454339477457978,-0.26939124402492176,0.009234323551147616,0.0011053794045432497,0.009203441441059113
1774368231.0054631,bota_frame,5356503,1774368231,-0.23363768891154235,-0.12650422902039082,-0.23474477172893948,0.010797833148811442,0.00043011164826955994,0.00786495953798294
1774368231.007591,bota_frame,7487686,1774368231,0.03559159378790033,-0.1877023938188387,-0.1441340128896087,0.012167283009325791,-0.004294398747167305,0.010599315166473389
1774368231.0094838,bota_frame,9378127,1774368231,-0.20410089317545,-0.16354026364476937,-0.20530125909306918,0.013229765730795151,0.000596783822929603,0.007945053279399872
1774368231.0116968,bota_frame,11580836,1774368231,0.027864080428694482,-0.17869023916787086,-0.1634689145904229,0.011195074184859544,-0.005170216345801393,0.009152524173259735
1774368231.0134995,bota_frame,13382037,1774368231,-0.08288379154424241,-0.05600318256641401,-0.1933743375457393,0.011880907767871318,-0.00037417845495804625,0.010635517537593842
1774368231.0155802,bota_frame,15440720,1774368231,-0.07818063471877901,-0.08440763444895794,-0.2975226464865859,0.01173731635927966,-0.0017660857640819094,0.007870778441429138
1774368231.017469,bota_frame,17372673,1774368231,-0.04135391495124008,-0.1925548148862859,-0.18674015831460267,0.011702860268623994,-0.0020247509261576424,0.008342050015926361
1774368231.0194862,bota_frame,19382039,1774368231,-0.07665200847368592,-0.10904917053802166,-0.263542083686513,0.013799298156955686,-0.0008246674455631986,0.010206520557403564
1774368231.021805,bota_frame,21652727,1774368231,-0.11870436786418281,-0.14791759936141347,-0.22460417833736024,0.012161285090493967,0.0002225917135159905,0.008335508406162262
1774368231.0238104,bota_frame,23585333,1774368231,-0.03073472417708123,-0.20283882284188337,-0.21448483668577012,0.014515480571994255,-0.0015708962966933526,0.009938627481460571
1774368231.0256562,bota_frame,25512392,1774368231,-0.15474677612553878,-0.1530736901362033,-0.16488796178918186,0.011444356359538888,0.003173073928739556,0.007720045745372772
1774368231.0276973,bota_frame,27552747,1774368231,0.04230066215560102,-0.1498990430061582,-0.24652899878336854,0.012639494142027807,-0.003759722383482267,0.010793440043926239
1774368231.0296667,bota_frame,29530573,1774368231,0.06902759154713989,-0.03400555250024695,-0.2623156101453503,0.012305941804116927,-0.0018125500976753084,0.006691478192806244
1774368231.031712,bota_frame,31559475,1774368231,-0.11652286202125639,-0.11533748451354597,-0.2696774371296975,0.008331505709693654,0.0018770399129342807,0.012548550963401794
1774368231.0335984,bota_frame,33470659,1774368231,0.007470838441663297,-0.13938394415953326,-0.27293498999429744,0.013457750986731964,-0.0018355819503138582,0.007002100348472595
1774368231.0355206,bota_frame,35417326,1774368231,0.06886538419532418,-0.00227039380416727,-0.2369129409691979,0.01119059373570419,-0.004199084433388844,0.009207092225551605
1774368231.0374687,bota_frame,37361099,1774368231,-0.13692935430358322,-0.13231398335000222,-0.21721309811238676,0.009061667945571394,0.0022014975088274213,0.01043742150068283
1774368231.0395303,bota_frame,39404198,1774368231,-0.03710059925324494,-0.2143582514314062,-0.19497031661639141,0.011293098372922028,-0.0010999637113536798,0.006992988288402557
1774368231.04153,bota_frame,41433744,1774368231,-0.11177649720697724,-0.15549147433534927,-0.32128764390870934,0.010081647450661535,0.00043203583948719926,0.011203333735466003
1774368231.0434895,bota_frame,43391481,1774368231,0.07386741253650886,-0.3392870185917829,-0.28364813600111916,0.01181903689409125,0.0015142862546878855,0.008733481168746948
1774368231.0454888,bota_frame,45383683,1774368231,-0.014579134129165006,-0.23160955695460217,-0.24918923149277994,0.015334614138361014,-0.0004895387941106499,0.006117388606071472
1774368231.0477662,bota_frame,47611128,1774368231,0.055013354874016596,-0.253893704112059,-0.2600139154289831,0.011624044585812343,0.00011360407830632302,0.0076767802238464355
1774368231.049653,bota_frame,49489862,1774368231,0.07237599421567431,-0.38150951587414283,-0.20522747783162387,0.010641910628697127,-0.0015204078968514834,0.010461926460266113
1774368231.05174,bota_frame,51584280,1774368231,-0.094992289366441,-0.0999792618000086,-0.31543291633945003,0.013891262570185803,-0.0008980054193033771,0.0073877498507499695
1774368231.0535388,bota_frame,53427670,1774368231,-0.03793415339749684,-0.17090277827171718,-0.38820933217778375,0.010608227907265677,-9.43485319471471e-05,0.0104299858212471
1774368231.055573,bota_frame,55466387,1774368231,-0.17885014520679832,-0.25133829069077507,-0.26472727274798125,0.013205538970209485,0.002841122036205651,0.007638402283191681
1774368231.057513,bota_frame,57411178,1774368231,-0.12046747439020455,-0.1268471349298892,-0.3359538748810671,0.012854857254847696,-0.0018334526691263786,0.0076161399483680725
1774368231.0595112,bota_frame,59417319,1774368231,-0.2314300436385328,-0.051115944246575395,-0.24313184521935227,0.011624084199224671,0.005665594717085887,0.011472418904304504
1774368231.0614707,bota_frame,61374352,1774368231,-0.09365079100876983,-0.11833962114049967,-0.25245101440211926,0.010959771391523487,0.0024685154497809947,0.007735416293144226
1774368231.0637317,bota_frame,63575423,1774368231,-0.143658261949271,-0.15947473293357461,-0.2899006749597035,0.009366513880272653,-0.002117095196785407,0.009185649454593658
1774368231.0656762,bota_frame,65527881,1774368231,-0.11843491625448888,-0.11967443082612306,-0.24164937601677394,0.014077904318973933,0.0011264558763575405,0.008425608277320862
1774368231.0676327,bota_frame,67505440,1774368231,-0.049979841293131155,-0.24047701661668697,-0.3568218919401538,0.009701219612688883,-0.0019366501115722634,0.010060645639896393
1774368231.0697124,bota_frame,69557724,1774368231,0.06416074359087887,-0.06261997458995694,-0.2862465639536147,0.015626947968326976,-0.005565536050621878,0.007377132773399353
1774368231.0717127,bota_frame,71565145,1774368231,-0.06252542611751277,-0.0635442753285389,-0.19969194790331102,0.014314806534536983,0.0008566649717117458,0.010289400815963745
1774368231.073715,bota_frame,73551540,1774368231,-0.056555435959422695,-0.2323941064066588,-0.29157930479033567,0.01291539248893725,-0.0008515062147350649,0.006557047367095947
1774368231.0757139,bota_frame,75528795,1774368231,-0.09477801846114176,-0.16542056504358982,-0.29943428276907724,0.01113349322358892,-0.0016034378583160702,0.009660802781581879
1774368231.077614,bota_frame,77475512,1774368231,-0.025480383701514953,-0.09285888964382139,-0.2550393380766831,0.010611484160440776,-0.00273517497134923,0.009509801864624023
1774368231.0797274,bota_frame,79577662,1774368231,-0.11191926461951907,-0.21918712837724996,-0.3408033336422509,0.009330261790465033,-0.0019659139448765517,0.008391611278057098
1774368231.081632,bota_frame,81473456,1774368231,0.07665759125838711,-0.21758855198454086,-0.3530447341424683,0.012592177396502757,-0.008435101136755191,0.008005499839782715
1774368231.0836508,bota_frame,83512329,1774368231,-0.07147900196927459,-0.2592347876472303,-0.3185252628355215,0.013433279157590294,-0.0009677797306394953,0.0065316930413246155
1774368231.0856342,bota_frame,85450064,1774368231,-0.06097429686136868,-0.07833582484314405,-0.21223082222815393,0.015741422147895978,-0.002585408722366317,0.00879792869091034
1774368231.0876958,bota_frame,87548878,1774368231,-0.15174193313856454,-0.1909282783128745,-0.29249517400178604,0.013032393826015065,0.001313515331171633,0.007663317024707794
1774368231.0895853,bota_frame,89480014,1774368231,0.011223027289145815,-0.15055994765796754,-0.2686693839919183,0.012635500943973033,-0.004057379470011835,0.010742448270320892
1774368231.0914924,bota_frame,91381104,1774368231,-0.08684623209800701,-0.24007893478411546,-0.2741296919819973,0.010555804101950783,-0.002744545030655854,0.006445541977882385
1774368231.0934622,bota_frame,93348642,1774368231,0.013792063303762259,-0.04032417173848302,-0.29044842937036464,0.014987598372871336,-0.004140030387491972,0.009046807885169983
1774368231.0955496,bota_frame,95436981,1774368231,-0.16196307185300896,-0.13791778567090773,-0.2315735122684579,0.012261555672681057,9.935772306893242e-05,0.007518500089645386
1774368231.0974195,bota_frame,97310176,1774368231,-0.1349403762418544,-0.09927312707844038,-0.25439790280580077,0.014092317289092549,-0.002738573788100912,0.007915399968624115
1774368231.0995708,bota_frame,99464653,1774368231,0.022924416158911942,-0.11102895148175662,-0.32675626672131486,0.01101962186678418,-0.004583096768918743,0.009690739214420319
1774368231.1014538,bota_frame,101334230,1774368231,0.016124982659864173,-0.09166548253544704,-0.371793742311457,0.012918623388353034,0.00025053691211521234,0.008065633475780487
1774368231.103486,bota_frame,103366929,1774368231,0.015954789733539254,-0.19953079992343703,-0.2369337702840042,0.011410506059903458,-0.00312551046849599,0.009390704333782196
1774368231.1055849,bota_frame,105480781,1774368231,-0.1677448134724009,-0.13132966157712644,-0.24609438385513016,0.01550503246371382,0.004202922504008916,0.005094386637210846
1774368231.1079047,bota_frame,107662217,1774368231,-0.007198546072481271,-0.2075707136257563,-0.22428390206166782,0.013868522713571974,-0.0014481057875096182,0.010595329105854034
1774368231.109521,bota_frame,109405989,1774368231,-0.14434083710019552,-0.13613808142174832,-0.22228933781371651,0.014384584124024768,0.0017698584460076883,0.008711576461791992
1774368231.1118045,bota_frame,111652352,1774368231,-0.07227550226567914,-0.2100210598499359,-0.20310344255428703,0.011647655112261845,-0.0010457583807851056,0.008214689791202545
1774368231.113773,bota_frame,113542157,1774368231,0.10013523667941948,-0.22994684101268348,-0.16280918892463347,0.010181524947704634,-0.004162717249285269,0.008993737399578094
1774368231.1156914,bota_frame,115573648,1774368231,-0.05228376825796799,-0.11728858382225837,-0.20637319049979652,0.014149403360009583,0.001290929153506759,0.006822146475315094
1774368231.1177118,bota_frame,117571644,1774368231,-0.09682803268451856,-0.22599859357683982,-0.20633031825198422,0.01230126743048765,-0.0006831068229747328,0.010055363178253174
1774368231.1195855,bota_frame,119431933,1774368231,-0.04386399650639605,-0.2639477010692559,-0.2658133594113785,0.009890373632778782,0.001560631966566195,0.007434099912643433
1774368231.1215398,bota_frame,121412105,1774368231,-0.006286645062308693,-0.2140189453463961,-0.264043929227201,0.01051000820287018,-0.0004314461397953717,0.00896521657705307
1774368231.1236317,bota_frame,123500564,1774368231,-0.004084082825291269,-0.2579925507150378,-0.2027247508959178,0.015354757196613611,-0.0015417833769063582,0.008063554763793945
1774368231.1255784,bota_frame,125453099,1774368231,-0.011417549468835109,-0.14794286807620693,-0.2374603379920579,0.015566003590913202,-0.0031311303979814076,0.007213518023490906
1774368231.1275928,bota_frame,127464695,1774368231,-0.105511947644092,-0.10804958352409244,-0.20766178822875325,0.013677616122723557,0.0007515652413540574,0.008907899260520935
1774368231.1295943,bota_frame,129470554,1774368231,0.06957707459196483,-0.24501091841413114,-0.2101219135035599,0.010130473451149924,-0.0020222151076551287,0.009503982961177826
1774368231.1315877,bota_frame,131462462,1774368231,-0.19907983441994626,-0.2238259453521323,-0.2079235555900567,0.009880513470419294,0.002657920010445264,0.008186407387256622
1774368231.1336145,bota_frame,133485845,1774368231,-0.0756673978951472,-0.1800140715306,-0.2528907697644023,0.012590304675195396,0.00028155383770578357,0.008720077574253082
1774368231.1355999,bota_frame,135473825,1774368231,-0.08739781051939,-0.1403956652132763,-0.24739755576486822,0.011377746762514351,0.0021606118716056277,0.009106948971748352
1774368231.1376643,bota_frame,137477022,1774368231,-0.038385411222621624,-0.2496279295952064,-0.15796920093604072,0.010884446712847606,0.0017261676445661234,0.007533840835094452
1774368231.1397035,bota_frame,139496234,1774368231,-0.027832780065247587,-0.3030191148025807,-0.2038884788331643,0.011385771202679695,-0.0018281591602455627,0.00794704258441925
1774368231.1415896,bota_frame,141379260,1774368231,-0.06786690724824807,-0.07355928776635778,-0.27156207325685955,0.013338071241219995,-0.0019316206026580018,0.009344980120658875
1774368231.1435957,bota_frame,143395427,1774368231,-0.11484743627452065,-0.19144928606082345,-0.2872440756066972,0.00819577431370655,0.002638542103565039,0.007853738963603973
1774368231.1456327,bota_frame,145444402,1774368231,-0.0149185167050212,-0.16912761234434015,-0.2549023916029185,0.010883110353049563,0.000633992603809197,0.00853881984949112
1774368231.1476681,bota_frame,147486390,1774368231,-0.07424511079411822,-0.3786863588548499,-0.2776065552652405,0.013355318096491708,0.0016039261354427459,0.007248453795909882
1774368231.1496816,bota_frame,149500031,1774368231,-0.0826035619325971,-0.3301142791730385,-0.22314249605175895,0.01572756446831758,0.0013529707471000574,0.006631642580032349
1774368231.1516461,bota_frame,151462438,1774368231,-0.0655209592025825,-0.3058184984287493,-0.31511004807771137,0.014094290893379213,0.0031149999386021754,0.008358240127563477
1774368231.1536837,bota_frame,153509901,1774368231,-0.09459934112939594,-0.21579473373719793,-0.29700386770505105,0.01633489771091512,0.0004934454420531531,0.00745527446269989
1774368231.1555955,bota_frame,155418247,1774368231,-0.10562555308330435,-0.26364254345501337,-0.31535929636462257,0.014386698376389173,-0.0023543388825611744,0.008670493960380554
1774368231.1576753,bota_frame,157487607,1774368231,-0.076173687163136,-0.10404892843692437,-0.21403429435325627,0.016403003067422373,-0.0022100502320804294,0.006773024797439575
1774368231.1596746,bota_frame,159500352,1774368231,-0.11523825513814678,-0.2158355677325119,-0.2391863577668616,0.00845756517424645,-0.0018243873817826717,0.008815757930278778
1774368231.161635,bota_frame,161453264,1774368231,-0.08868800435938251,-0.18760474104624336,-0.23475895934170765,0.013887709222339617,0.0003874499967404521,0.007125444710254669
1774368231.1636267,bota_frame,163442467,1774368231,-0.22796896795849042,-0.15654273289314347,-0.2257678259097311,0.018798790670138343,0.000874607376597808,0.006843350827693939
1774368231.1656587,bota_frame,165482173,1774368231,-0.027714108373746438,-0.21443847410527184,-0.14769758577371306,0.016822887805345244,-0.0030324941480914247,0.008174397051334381
1774368231.1676486,bota_frame,167464526,1774368231,-0.1783455473131772,-0.3966558242352747,-0.2658663255450868,0.011638895662545945,0.0015384962337209596,0.006712712347507477
1774368231.1696908,bota_frame,169464365,1774368231,-0.14150647644266723,-0.08947890323170071,-0.19821232564429536,0.016235772267642723,-0.0025721268072967374,0.008092731237411499
1774368231.1718454,bota_frame,171627774,1774368231,-0.1178565517449699,-0.28540473033793035,-0.21028209610916804,0.015326924938636632,-0.0022478688336324826,0.008759170770645142
1774368231.1736693,bota_frame,173531147,1774368231,-0.05925112691427081,-0.23322774439556326,-0.20408567611895734,0.013068795751595141,-0.004185926067421131,0.007175929844379425
1774368231.1757038,bota_frame,175545150,1774368231,-0.06943110000970076,0.02725020964268765,-0.19065890634320581,0.014746442467226006,-0.0020741445466436748,0.007956206798553467
1774368231.1776552,bota_frame,177460091,1774368231,-0.1518790371914811,-0.21658395429313515,-0.32401277403586093,0.014373722188122495,-1.7450927570855645e-05,0.00899350643157959
1774368231.179644,bota_frame,179507609,1774368231,-0.09002236655327467,-0.282080101539421,-0.21347671933404655,0.013641277237599003,-0.00337239657751201,0.006369240581989288
1774368231.1816006,bota_frame,181463053,1774368231,-0.1558667578811339,-0.21925709988665432,-0.23293964076550644,0.015327980498221483,-0.001000552469919952,0.007262714207172394
1774368231.1836805,bota_frame,183526433,1774368231,-0.017655831678605516,-0.3156083676058259,-0.26135419438145746,0.014485836970948407,-0.0004913532027563672,0.005134686827659607
1774368231.185613,bota_frame,185473271,1774368231,-0.01625772257178948,-0.2953197992417742,-0.28842338576879456,0.018246266382089038,-0.0043138131274022,0.008306331932544708
